Cam1,Cam2,Temp,Press,Alt,Accel_x2,Accel_y2,Accel_z2,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Quaternion_1,Quaternion_2,Quaternion_3,Quaternion_4,Stage,Time
1,0,25.6580563,900.4586182,984.4699097,-0.588399,1.4121575,-78.492424,-0.4666004,-0.2225325,-82.5954514,-0.0162865,0.0107954,-1.2348645,-6.7212157,50.2630043,25.8328476,-0.039205,0.8162503,0.5752274,0.0360994,0,2539997
1,1,25.656435,900.1540527,987.2608643,0.2353596,0.2353596,-81.3167419,-1.2059826,1.4213368,-85.1294479,-0.0126213,0.0193475,-1.259299,-7.4810052,50.9059029,26.1250725,-0.0392465,0.8159818,0.5756013,0.0361631,0,2540022
0,0,25.6558151,899.836731,990.1688232,-0.8237587,3.059675,-78.2570724,0.5096712,2.7278178,-87.3475952,-0.0297256,0.0303431,-1.2739599,-7.831677,51.7241364,25.306839,-0.0392853,0.8157036,0.575987,0.0362563,0,2540048
1,1,25.6546135,899.515686,993.1119385,-0.2353596,1.7651969,-78.0217056,0.9690932,1.7443677,-84.7490005,-0.0126213,0.0340083,-1.3411551,-9.3512564,52.0163651,25.4237289,-0.0393471,0.8154091,0.5763932,0.0363586,0,2540074
0,0,25.653429,899.1973877,996.0309448,-0.7060788,0.4707192,-79.7869034,0.660419,0.215354,-83.0405197,-0.0492732,0.0474473,-1.3680331,-9.7603741,51.7241364,25.5406208,-0.0394263,0.8151118,0.5768025,0.0364498,0,2540100
1,0,25.6526814,898.8745728,998.9918213,0.588399,4.118793,-79.0808258,0.9475578,-1.5720845,-82.7174911,-0.0651557,0.0535559,-1.3839155,-10.8123903,52.9514923,25.5406208,-0.0395316,0.8148038,0.5772249,0.0365336,0,2540125
0,1,25.6527176,898.5553589,1001.919739,0.2353596,1.8828769,-79.9045944,1.3998014,-0.6029913,-84.7274628,0.0289175,0.0547777,-1.4596629,-11.8059616,53.7697258,24.9561653,-0.0396322,0.814481,0.5776674,0.0366311,0,2540151
0,0,25.6515713,898.2156982,1005.037537,0.1176798,3.059675,-79.9045944,0.0358923,-0.5455636,-85.0648422,-0.0810382,0.0792123,-1.4584411,-12.7995329,54.4126205,25.7744007,-0.039722,0.8141543,0.5781156,0.0367243,0,2540181
1,0,25.6496754,897.8581543,1008.319885,-0.9414384,3.059675,-78.96315,-1.2346964,0.8183454,-84.1029358,0.0057046,0.0706602,-1.5268581,-14.08533,54.821743,25.7159557,-0.0397911,0.8138144,0.5785832,0.0368188,0,2540207
0,0,25.6488552,897.5128784,1011.490723,0.7060788,2.9419951,-79.4338684,1.6223336,-0.2871387,-83.4640427,-0.0492732,0.0792123,-1.5048668,-15.546463,54.821743,25.8328476,-0.039902,0.8134612,0.5790636,0.0369508,0,2540232
0,1,25.6483822,897.1609497,1014.722961,0.1176798,2.2359161,-80.8460159,0.7178468,0.6963114,-84.6772079,0.0069264,0.0694384,-1.550071,-17.0660439,54.5295105,26.2419643,-0.0400018,0.8130963,0.57956,0.037092,0,2540258
0,1,25.6472893,896.8052368,1017.992371,-0.3530394,0.8237587,-79.9045944,0.3014956,3.3020952,-83.7942505,0.0435783,0.0633298,-1.5781708,-18.234951,54.821743,25.7744007,-0.0400689,0.8127178,0.5800756,0.0372543,0,2540284
0,1,25.6473446,896.4530029,1021.229492,0.4707192,2.7066355,-80.2576218,2.5124638,0.2799602,-84.842308,-0.032169,0.0596646,-1.5647316,-19.4623032,54.763298,26.3004093,-0.0401937,0.8123319,0.580596,0.0374292,0,2540310
0,0,25.6475449,896.0825806,1024.636475,1.7651969,1.176798,-80.7283478,-0.1938186,-1.3136597,-85.5314407,0.0008177,0.0572211,-1.5964966,-20.5727654,55.2308617,26.0666275,-0.0403162,0.8119377,0.5811301,0.0375611,0,2540336
0,1,25.6471081,895.7325439,1027.856201,1.0591182,2.4712758,-79.3161926,1.9597218,0.3445665,-84.7992477,-0.0211734,0.0401169,-1.6062706,-20.8649921,54.880188,26.7679729,-0.0404394,0.8115429,0.5816613,0.0377389,0,2540361
1,0,25.64678,895.3501587,1031.37439,0.7060788,2.1182363,-80.7283478,0.3158526,1.2059826,-83.980896,-0.0138431,0.0315648,-1.6197095,-23.3781414,54.3541794,26.3004093,-0.040544,0.8111258,0.5822237,0.0379218,0,2540387
0,0,25.6476898,894.96521,1034.918213,1.5298375,1.4121575,-81.9051361,1.4285151,2.1750758,-84.189064,0.0240306,0.0266779,-1.6258181,-23.90415,54.938633,26.0666275,-0.0406461,0.8107024,0.5827927,0.0381233,0,2540413
0,0,25.6492577,894.5925293,1038.348755,1.2944778,3.6480737,-81.7874603,3.3308091,0.3876373,-83.1194839,-0.0675992,0.0083519,-1.6038271,-25.9497375,54.4126205,26.4757462,-0.040789,0.8102655,0.5833751,0.0383524,0,2540439
0,0,25.650568,894.2039185,1041.928345,0.9414384,0.9414384,-78.492424,1.3926227,2.4335005,-85.7324448,0.0496869,0.0144606,-1.6319269,-26.1250725,55.3477516,26.4757462,-0.0408923,0.8098283,0.5839607,0.0385664,0,2540465
0,0,25.6508427,893.8057861,1045.59668,1.6475173,3.2950346,-79.7869034,2.4047868,1.1700903,-83.3850861,-0.0468298,-0.0063089,-1.6551397,-27.0601997,54.7048492,26.1835194,-0.0410169,0.8093812,0.5845563,0.0387915,0,2540491
0,0,25.6527729,893.4221802,1049.132568,2.5889556,0.588399,-78.8454666,0.5168497,1.2275181,-82.7533722,-0.0113996,-0.014861,-1.7015655,-28.5797768,54.4710693,26.5926361,-0.0411291,0.8089257,0.5851644,0.0390057,0,2540516
1,0,25.6542301,893.0101929,1052.932129,1.4121575,3.6480737,-79.5515442,1.9238293,2.4119651,-83.7368317,-0.0077344,0.0095736,-1.6759092,-29.8655739,54.0619507,26.4757462,-0.041242,0.8084593,0.585784,0.0392565,0,2540542
1,1,25.6556149,892.614502,1056.580933,0.4707192,1.6475173,-81.0813828,-0.8470592,4.2568312,-84.009613,-0.0480515,-0.0075306,-1.7150046,-31.2682629,52.3670387,26.7095261,-0.0413126,0.8079834,0.5864182,0.0395108,0,2540568
0,1,25.6569443,892.2177734,1060.24231,0.588399,3.4127142,-80.3753052,3.2374887,1.931008,-85.5314407,0.0142567,-0.0221913,-1.762652,-32.203392,52.6008186,26.5926361,-0.0414475,0.8074973,0.5870588,0.0397926,0,2540593
1,0,25.6583843,891.8102417,1064.003662,0.588399,1.4121575,-81.1990585,-1.1700903,3.2518461,-84.2464981,0.0008177,0.0230127,-1.7931954,-34.0151978,52.0748062,26.6510811,-0.0415313,0.8070009,0.5877176,0.0400496,0,2540619
0,1,25.6590214,891.3851929,1067.928101,0,1.8828769,-82.1405029,1.3854443,2.1248264,-83.5860825,0.0020394,-0.0002002,-1.8848251,-35.1256561,50.9059029,26.4757462,-0.0416515,0.8064911,0.5883887,0.0403391,0,2540645
0,0,25.6605148,890.9872437,1071.604614,0.2353596,2.0005567,-81.0813828,0.5383851,3.0867412,-84.3828888,0.031361,0.0120171,-1.9288074,-36.7036819,49.9123306,26.2419643,-0.0417551,0.8059676,0.5890775,0.0406394,0,2540671
1,1,25.6620827,890.5743408,1075.4198,-0.8237587,2.8243151,-80.3753052,-0.3876373,1.9812572,-83.980896,0.0826736,0.0095736,-1.9691244,-37.6388092,49.2694321,26.6510811,-0.0418674,0.8054405,0.5897701,0.0409293,0,2540700
0,0,25.6641407,890.121582,1079.606201,0.2353596,1.8828769,-81.4344254,-0.0717847,0.5455636,-84.1029358,0.3502326,0.016904,-2.0241024,-39.3337212,49.0356522,26.9433079,-0.0420096,0.8049031,0.5904734,0.041215,0,2540726
0,0,25.6656704,889.6828003,1083.664063,-0.7060788,2.5889556,-78.7277832,2.0889342,4.7521453,-84.361351,0.0753433,0.03523,-2.058311,-39.9766197,48.0420799,27.1186447,-0.0421126,0.8043584,0.5911822,0.041582,0,2540752
0,0,25.6682758,889.2473755,1087.693359,1.4121575,2.8243151,-78.7277832,1.672583,5.1613183,-85.0720215,0.0973344,0.0046867,-2.090076,-39.8012848,46.2302742,27.7030983,-0.0422115,0.8038163,0.5918851,0.0419625,0,2540777
0,0,25.6709538,888.8024902,1091.810425,0.2353596,3.7657537,-78.96315,1.8448662,2.5124638,-82.9974442,0.126656,0.0120171,-2.1768186,-42.5482178,45.7627106,26.7095261,-0.0423386,0.8032492,0.5926193,0.0423304,0,2540803
1,0,25.6745796,888.3553467,1095.951416,0.9414384,3.6480737,-78.3747482,1.4644076,3.9984066,-85.7611542,0.0924475,0.0205692,-2.1902578,-43.2495613,44.3015785,26.8848629,-0.0424454,0.8026773,0.593358,0.042722,0,2540829
1,0,25.6783142,887.9185791,1099.996826,-2.0005567,1.2944778,-80.963707,0.9834501,1.8520448,-82.2652359,0.0838954,0.0083519,-2.203697,-44.6522522,42.8404465,26.8848629,-0.0425707,0.802097,0.5941054,0.0431074,0,2540855
0,0,25.6827049,887.4420776,1104.412109,-0.1176798,2.0005567,-79.0808258,0.5383851,4.2065821,-84.533638,0.1388732,0.0095736,-2.2537878,-44.6522522,41.7884293,27.3524246,-0.0426682,0.8015171,0.5948507,0.0435182,0,2540880
0,0,25.6871853,886.9570312,1108.909546,0.3530394,2.8243151,-80.4929886,-2.9503503,2.6775687,-81.4827805,0.0448,-0.0026437,-2.2513444,-45.061367,39.6259499,27.0017529,-0.0427461,0.800934,0.5956024,0.0438936,0,2540906
1,0,25.691267,886.4956055,1113.189819,1.4121575,0.9414384,-80.963707,2.1391835,0.0789631,-82.731842,0.121769,-0.0185262,-2.2562313,-46.5809479,38.223259,27.1186447,-0.0429011,0.8003392,0.5963585,0.0443225,0,2540932
0,1,25.6952019,886.0255737,1117.550293,-0.588399,1.5298375,-77.9040298,2.5914266,-0.5886343,-80.0973434,0.0741215,0.0120171,-2.2708919,-47.3407364,36.8790169,26.9433079,-0.0430655,0.7997376,0.5971202,0.0447663,0,2540958
0,1,25.6987362,885.5500488,1121.965454,0.4707192,2.8243151,-75.5504379,1.2203395,1.4644076,-82.731842,0.0790085,-0.0380738,-2.2916615,-47.9836349,34.3658676,28.0537701,-0.0431895,0.7991397,0.5978751,0.0452447,0,2540983
0,0,25.7023964,885.062439,1126.49353,-2.1182363,2.2359161,-77.1979523,-2.0099709,-1.6510476,-80.4993362,0.0936692,-0.0026437,-2.3576348,-48.3927536,32.8462906,27.2939796,-0.0433188,0.798535,0.5986413,0.0456645,0,2541009
0,1,25.7057304,884.5646973,1131.11853,0.9414384,0.8237587,-78.492424,2.3760726,-0.0287139,-79.3005371,0.0655694,0.0120171,-2.3405306,-48.8018684,31.6773796,26.9433079,-0.0434642,0.7979205,0.5994114,0.0461633,0,2541035
0,0,25.7088089,884.0699463,1135.717651,-0.2353596,3.059675,-77.5509872,-0.445065,2.4837499,-80.621376,0.0961127,0.0266779,-2.3747389,-48.5680885,29.2811222,26.8848629,-0.0435492,0.7973058,0.6001832,0.0466731,0,2541061
0,1,25.7130184,883.5829468,1140.246216,-1.8828769,1.5298375,-77.0802689,2.4263222,2.9575286,-80.6285553,0.0509087,0.0205692,-2.3918433,-48.7434235,27.6446514,27.0017529,-0.0436489,0.7966877,0.6009519,0.0472411,0,2541086
1,1,25.7173538,883.0856934,1144.873047,0.3530394,4.4718323,-78.0217056,1.3710873,-1.2418749,-80.5567703,0.0032612,0.0230127,-2.493247,-48.9187584,26.0666275,27.1186447,-0.0437841,0.7960698,0.601718,0.0477752,0,2541112
1,0,25.7207413,882.5812378,1149.568237,-0.1176798,2.4712758,-74.2559509,1.7874386,1.119841,-81.3751068,0.094891,-0.0038654,-2.5360074,-48.3927536,23.90415,26.6510811,-0.0438897,0.7954474,0.602487,0.0483509,0,2541138
1,0,25.7244396,882.0870361,1154.170654,-0.4707192,2.8243151,-74.1382751,1.1557332,0.1938186,-78.2094116,0.0276958,0.0401169,-2.4651473,-48.1005249,21.6247807,27.1770897,-0.0439926,0.7948349,0.6032396,0.0489433,0,2541164
1,0,25.7272282,881.5950928,1158.75415,0.7060788,0.9414384,-75.3150711,2.1894326,3.7184463,-80.0112,0.0460217,0.016904,-2.5543334,-48.3927536,19.5207481,26.6510811,-0.04405,0.794211,0.6040031,0.049598,0,2541190
0,0,25.7301788,881.0784912,1163.57019,1.6475173,3.5303938,-76.6095505,5.15414,-1.0695918,-74.8642426,0.0741215,-0.0197479,-2.5628858,-47.6329613,17.7673874,26.9433079,-0.044192,0.7935947,0.6047471,0.0502672,0,2541219
0,0,25.7321091,880.5410156,1168.581665,2.353596,1.5298375,-73.902916,4.0773697,3.3092737,-80.1475983,0.0716781,-0.0136392,-2.5860984,-47.3991814,16.0724735,26.4757462,-0.0442559,0.7929738,0.6054971,0.0509748,0,2541245
0,0,25.7347145,880.0234375,1173.410767,2.2359161,3.7657537,-74.6089935,4.4075794,6.0873408,-80.6285553,0.1181038,-0.0258565,-2.6080897,-46.4640541,13.3839865,26.4757462,-0.044275,0.7923581,0.6062363,0.0517415,0,2541271
0,1,25.7379932,879.5079346,1178.223511,-0.1176798,3.1773546,-74.6089935,0.2368895,-1.2203395,-73.4213715,0.0105915,-0.0283,-2.5506682,-45.8211555,12.2150784,26.6510811,-0.044336,0.791759,0.6069572,0.0524044,0,2541297
0,0,25.7414551,878.984314,1183.112549,2.7066355,3.4127142,-76.6095505,1.9022939,1.5720845,-77.4197769,0.0777867,-0.0344087,-2.5775464,-44.1262436,9.93571,25.8912926,-0.0443636,0.7911606,0.6076714,0.0531368,0,2541329
0,0,25.7437687,878.3778687,1188.779419,0.4707192,4.3541527,-72.4907608,0.782453,0.782453,-76.5368271,0.0619042,-0.014861,-2.5066862,-42.7235527,8.474577,26.1250725,-0.0443801,0.7905798,0.6083614,0.0538686,0,2541355
0,1,25.7459545,877.7998657,1194.183472,1.5298375,4.0011134,-72.7261124,6.1591253,-0.4594219,-75.1011353,0.090004,-0.0527346,-2.5946505,-41.3793106,6.253653,25.7159557,-0.0444465,0.7900006,0.6090359,0.0546818,0,2541381
1,0,25.7485962,877.2307129,1199.507324,1.176798,4.0011134,-73.5498734,1.3567305,5.046463,-75.5102997,0.0912258,-0.0441825,-2.5763245,-40.1519585,5.6691995,26.3004093,-0.0443886,0.7894405,0.6096923,0.0554985,0,2541406
0,0,25.7524776,876.6748047,1204.709106,0.588399,3.4127142,-77.3156281,1.6654046,-0.5168497,-76.7306442,0.0667911,-0.046626,-2.5897636,-37.9894791,3.5651665,26.4172993,-0.0443814,0.7889074,0.6103098,0.056291,0,2541432
0,0,25.7564125,876.1253662,1209.855225,-2.2359161,0.7060788,-72.0200348,0.2009971,6.1447682,-75.0795898,0.0887823,-0.0612867,-2.7107148,-37.1712456,2.6300409,25.8328476,-0.044262,0.7883691,0.6109349,0.0571401,0,2541458
0,0,25.7606754,875.5650635,1215.103516,-0.8237587,3.8834333,-67.7835617,-1.3423735,-1.5936199,-72.4163818,0.0509087,-0.0295217,-2.6337461,-34.8334312,1.63647,25.365284,-0.0442155,0.787858,0.6115254,0.0579023,0,2541484
0,1,25.765028,875.015686,1220.253296,1.0591182,3.8834333,-65.4299698,-1.8305094,3.1226335,-76.4219666,0.1095517,-0.0331869,-2.7522538,-33.5476341,0.4091175,25.306839,-0.0440853,0.7873555,0.6121036,0.05872,0,2541509
0,0,25.7691822,874.4456787,1225.598755,1.6475173,1.2944778,-70.8432388,-2.1463618,3.4384861,-75.6754074,0.1181038,-0.0026437,-2.720489,-31.6773796,-0.9351256,24.7223835,-0.0439247,0.786869,0.6126602,0.0595528,0,2541535
0,0,25.7728615,873.8713989,1230.986816,-0.1176798,6.4723887,-65.5476532,2.0673988,1.1772686,-72.9763031,0.0032612,-0.0185262,-2.7412581,-29.631794,-1.811806,24.6639385,-0.0438118,0.7864052,0.613178,0.0604276,0,2541561
0,0,25.7762146,873.3043823,1236.310181,0.8237587,5.1779113,-61.6642189,1.1844472,1.0552348,-66.6736069,0.063126,0.0144606,-2.7180455,-27.8199883,-2.2209234,24.6639385,-0.0436821,0.7859668,0.6136637,0.0612884,0,2541586
1,0,25.779747,872.7495117,1241.521729,-2.1182363,0.4707192,-69.0780487,2.1104696,0.2009971,-62.6752014,0.0325827,0.0621081,-2.7583625,-24.7808285,-3.0391583,24.7808285,-0.0435489,0.785573,0.6140909,0.062146,0,2541613
0,0,25.781971,872.2023315,1246.664551,-2.0005567,1.0591182,-66.4890823,-5.0967116,-1.4428722,-61.849678,0.0545738,0.0059085,-2.8805356,-23.4950314,-3.8573933,24.8977203,-0.0433279,0.7852083,0.6144997,0.0628647,0,2541639
1,1,25.7846489,871.6253662,1252.089233,-1.5298375,1.6475173,-62.7233353,-3.1082764,2.4335005,-67.8580551,0.1205473,0.0401169,-2.955061,-21.098774,-3.6820571,24.8392754,-0.0430736,0.7848725,0.6148685,0.0636247,0,2541665
0,0,25.7869434,871.0394287,1257.602295,1.7651969,3.6480737,-63.429409,-6.7477598,-0.3158526,-62.4670296,-0.2606326,0.0278996,-2.9318483,-18.9362946,-3.9158385,23.90415,-0.0427822,0.7845688,0.6152079,0.0642816,0,2541690
0,0,25.7896938,870.4541016,1263.11023,0,5.530951,-58.9575806,0.7178468,-2.1391835,-62.4885597,0.0863388,-0.0002002,-2.9232962,-16.5400352,-3.9742839,24.0794849,-0.0426054,0.7843035,0.6154876,0.0649545,0,2541716
1,1,25.7907333,869.8561401,1268.741821,-0.1176798,1.176798,-60.9581375,-0.0717847,0.6460621,-63.9457893,0.1889642,-0.0136392,-3.033252,-13.7346582,-3.7405026,23.6703682,-0.0423692,0.7840799,0.6157255,0.0655512,0,2541746
0,1,25.7913704,869.2461548,1274.490479,-0.4707192,5.2955914,-57.1923828,-1.026521,-2.210968,-61.4692154,-0.0394994,0.0425604,-3.0308084,-12.2150784,-3.0976036,23.3196964,-0.0421777,0.7838866,0.615934,0.0660269,0,2541772
0,0,25.7918434,868.6539917,1280.073731,0.7060788,5.2955914,-57.663105,1.3495519,2.2037897,-60.2704163,0.0667911,0.0132388,-3.0625734,-10.1694908,-1.9286966,23.1443596,-0.0419892,0.7837229,0.6161098,0.0664474,0,2541798
0,0,25.79352,868.0883789,1285.409912,-0.8237587,0,-56.4863014,0.6388837,2.9503503,-60.7585487,0.1229907,0.0388952,-2.9782739,-8.9421387,-1.987142,23.2028046,-0.0417768,0.7835824,0.6162661,0.0667883,0,2541823
0,0,25.7950497,867.5064087,1290.902832,-1.6475173,1.6475173,-56.839344,-0.89013,3.6035907,-52.8191681,-0.2068765,0.0474473,-3.0503561,-5.6691995,-0.2337814,23.0859146,-0.0415861,0.7834914,0.6163901,0.06683,0,2541849
0,0,25.7972355,866.9182739,1296.456909,0.3530394,3.8834333,-50.7199936,-4.084548,4.493721,-49.3591423,0.1144386,0.2722457,-3.137099,-4.7340736,0.993571,23.0859146,-0.0413703,0.7834088,0.6165195,0.0667391,0,2541875
1,0,25.7994595,866.3540649,1301.788086,-2.7066355,2.8243151,-49.1901588,2.6273193,0.1507478,-41.6279373,0.1889642,0.0217909,-2.9782739,-2.4547048,2.6884863,22.3845711,-0.0412971,0.783338,0.6166266,0.0666289,0,2541901
0,1,25.8009701,865.7827759,1307.189453,-1.5298375,-0.3530394,-51.77911,-4.0558343,2.6632116,-42.8841629,0.0606825,-0.0136392,-3.0625734,0.5844535,3.3313851,22.501461,-0.0408936,0.7832983,0.6167324,0.0663643,0,2541926
1,0,25.8032665,865.2071533,1312.633667,-2.353596,1.2944778,-52.3675117,-3.452843,2.8283162,-49.0504684,0.1462036,0.0572211,-3.1028905,1.6949153,5.7276444,22.501461,-0.0405092,0.783272,0.6168189,0.066105,0,2541952
1,1,25.8052883,864.6311646,1318.085327,1.5298375,3.2950346,-44.9536858,-2.5124638,0.904487,-44.4777908,0.1681948,0.0046867,-3.1285467,4.3834014,7.3056688,22.501461,-0.0400786,0.7832912,0.6168548,0.0658039,0,2541978
1,0,25.8082581,864.0601807,1323.491943,-3.1773546,0.588399,-41.8940125,-0.4163511,7.5732837,-38.6919403,0.1620861,-0.0075306,-3.1542032,4.9094095,9.818819,22.8521328,-0.0395499,0.7833011,0.6168893,0.0656825,0,2542003
0,0,25.8106251,863.4872437,1328.92041,0.7060788,0.3530394,-46.4835243,0.4737789,4.2352962,-49.4883537,0.1290994,0.0071302,-3.1077774,6.5458798,11.8059616,22.2676792,-0.0391223,0.7833478,0.6168775,0.0654913,0,2542029
1,0,25.8134308,862.9042358,1334.446777,-1.0591182,1.5298375,-37.186821,-0.689133,4.6372905,-43.0708084,0.1058865,-0.0197479,-3.0833428,7.0718875,13.0917597,22.7352428,-0.0386624,0.7833996,0.6168616,0.0652941,0,2542055
0,1,25.8151073,862.3168945,1340.017334,-0.4707192,-0.7060788,-41.776329,0.3804588,0.4953143,-40.3717041,0.1278777,0.0193475,-3.0613518,8.1823502,15.8386898,22.2676792,-0.0383373,0.7834697,0.6168182,0.0650543,0,2542081
0,1,25.8185329,861.6943359,1345.924805,-0.8237587,0.1176798,-40.4818535,-1.0911272,4.4075794,-40.8095894,0.0704563,0.0608863,-3.1309903,8.5330219,17.4167156,22.6767979,-0.0379087,0.7835311,0.6167869,0.0648624,0,2542106
1,0,25.8212471,861.1064453,1351.506958,1.176798,4.5895123,-32.7149849,2.7062824,1.5864414,-34.7509651,0.0435783,0.0120171,-3.1175513,9.1759205,20.0467548,21.8585625,-0.037647,0.7835914,0.6167398,0.0647334,0,2542132
1,1,25.8241615,860.5209351,1357.070313,-0.1176798,1.5298375,-32.1265869,1.2849457,4.8095737,-31.6785774,0.1242125,0.0083519,-3.096782,9.4681473,22.6767979,22.0923443,-0.0372859,0.7836371,0.6167116,0.0646584,0,2542158
1,1,25.826931,859.9261475,1362.724121,-1.0591182,-0.1176798,-29.6553116,-2.0530419,-1.1413764,-31.3914394,0.1498688,-0.0283,-3.1285467,9.5850382,25.4821739,22.4430161,-0.037054,0.7836867,0.6166953,0.0643462,0,2542184
0,0,25.8304653,859.3322144,1368.373535,0,0.8237587,-32.5973053,1.5792629,0.6532406,-29.5250378,0.1303211,0.0840992,-3.0137041,10.0526009,27.4693165,22.3261261,-0.0368704,0.7837242,0.6166734,0.0642041,0,2542210
0,0,25.8337078,858.7622681,1373.797363,2.4712758,0.588399,-30.0083485,-0.0933201,1.4931213,-21.3559418,0.1571992,0.003465,-3.0564649,10.2279377,29.4564571,22.9690247,-0.0366069,0.7837525,0.6166697,0.064045,0,2542235
0,1,25.8372955,858.1832886,1379.309815,-0.9414384,-1.2944778,-26.3602772,0.8614162,1.2131611,-21.6071892,0.1425384,0.003465,-3.0540214,8.9421387,31.9111652,23.0274696,-0.036426,0.7837452,0.6167011,0.063935,0,2542265
1,1,25.8404293,857.5872192,1384.98938,-1.4121575,-1.176798,-23.4182816,-3.6610188,-1.8951156,-24.8446751,0.0557956,0.0327865,-3.0124824,8.5914669,35.0672112,22.618351,-0.0362542,0.7837382,0.6167587,0.0635619,0,2542291
1,0,25.8439445,857.0287476,1390.312134,-0.9414384,1.5298375,-19.887886,-0.689133,-0.6101698,-19.6259308,0.076565,-0.0038654,-3.0784559,7.8901224,36.2945633,22.9105778,-0.0361355,0.7837036,0.6168331,0.0633337,0,2542317
0,0,25.8477345,856.4805298,1395.540894,0.2353596,-1.2944778,-21.5354042,1.8161523,1.5577275,-21.5497589,0.1254342,0.0401169,-3.0100391,6.9549971,38.5154877,23.2028046,-0.0360285,0.7836337,0.6169304,0.0633114,0,2542343
1,0,25.8527794,855.909729,1400.988037,-2.2359161,-0.8237587,-21.7707634,-0.8039884,-1.9238293,-18.1399879,0.1510906,0.0291213,-3.0833428,5.610754,41.2624207,23.0859146,-0.0360196,0.7835518,0.6170626,0.0630411,0,2542369
0,0,25.8580093,855.3203735,1406.613892,-1.8828769,-0.1176798,-14.9453354,-1.4644076,0.904487,-14.7015018,0.0228089,0.0046867,-3.0063736,4.1496201,42.8988914,23.3196964,-0.0358176,0.7834395,0.6172354,0.0628601,0,2542394
0,0,25.8647118,854.7657471,1411.912964,-0.7060788,1.4121575,-12.4740582,-0.229711,2.7278178,-13.9908333,0.3001417,0.0914296,-3.0833428,2.5715957,45.4704857,23.2612514,-0.0355814,0.7832821,0.6174479,0.0628692,0,2542420
0,0,25.8701591,854.2233887,1417.095215,0.7060788,1.8828769,-13.5331774,0.4809573,1.2634103,-17.7523518,-0.0553819,0.0682167,-3.0027087,1.2857978,47.0485077,23.7872581,-0.0354944,0.7831141,0.6176686,0.0628423,0,2542446
1,0,25.8755703,853.6685181,1422.401489,-1.2944778,1.176798,-14.0038958,-1.1700903,2.979064,-13.3017006,0.0411348,0.0450038,-3.1028905,-1.3442432,48.1005249,23.7872581,-0.0352031,0.7829046,0.6179513,0.0628377,0,2542472
0,1,25.8807983,853.132019,1427.53418,-1.0591182,0.9414384,-13.1801386,-0.3804588,-3.4887354,-11.5932245,-0.0492732,0.0706602,-3.0381389,-2.6300409,50.1461143,23.7872581,-0.0354567,0.782708,0.6182192,0.0625083,0,2542497
0,0,25.8863182,852.6425781,1432.219727,1.2944778,1.6475173,-13.7685375,-1.3495519,3.0939198,-14.5722895,0.0325827,0.0975382,-3.0173693,-3.9742839,51.1981316,24.3717117,-0.035191,0.782468,0.618538,0.0625089,0,2542523
1,1,25.8914738,852.1326294,1437.102905,1.0591182,0.588399,-12.1210203,2.0817556,-1.0983056,-7.9393854,0.0496869,0.0853209,-2.929405,-6.6043248,52.5423698,24.1963768,-0.0355374,0.7821994,0.6188492,0.0625948,0,2542549
0,0,25.8966465,851.6508179,1441.719971,1.2944778,-0.7060788,-11.5326204,1.672583,3.3236303,-9.2458658,-0.0663775,0.0743254,-2.9782739,-9.1759205,53.2437134,24.5470486,-0.035376,0.7818762,0.6192274,0.0629834,0,2542574
1,0,25.9017105,851.1054077,1446.947632,0.8237587,4.7071919,-7.7668667,2.239682,1.4644076,-7.9680996,0.031361,0.0242344,-2.9623916,-10.8123903,54.2372894,25.1315022,-0.035455,0.7815431,0.6196064,0.0633458,0,2542600
0,0,25.9072495,850.5668335,1452.113159,-0.588399,2.4712758,-6.3547091,0.9906286,3.6035907,-6.8554373,0.013035,0.0401169,-3.0405822,-13.0333138,54.4126205,25.365284,-0.0351632,0.781174,0.6200393,0.0638215,0,2542626
0,0,25.9118404,850.057251,1457.002564,0.7060788,2.9419951,-5.7663102,1.0193424,-1.2346964,-2.8857443,0.1669731,-0.0075306,-2.9404004,-14.6697836,54.2957306,25.0730572,-0.0358411,0.7808346,0.620427,0.0638307,0,2542652
0,0,25.9165936,849.5608521,1461.767944,2.0005567,0.1176798,-7.0607877,1.1485548,2.3545372,-4.4004011,-0.0443863,-0.0454042,-2.973387,-17.8842773,54.880188,25.0146122,-0.0356437,0.7804114,0.6209088,0.0644294,0,2542677
0,0,25.9220409,849.0415649,1466.755981,0.9414384,1.5298375,-6.0016699,-0.2440679,1.9669001,-6.2093749,0.0838954,-0.0136392,-2.8451054,-20.6896553,55.1724129,25.1315022,-0.0354076,0.7799931,0.6214246,0.064652,0,2542703
0,0,25.9273052,848.5021362,1471.939209,-0.8237587,2.0005567,-5.1779113,2.7780671,3.3667011,-3.4241292,-0.0663775,-0.0331869,-2.9941564,-22.3261261,55.2893028,25.306839,-0.0353181,0.7794996,0.6219392,0.065697,0,2542729
0,1,25.9324245,848.0258789,1476.518311,0.9414384,4.3541527,-2.9419951,-1.0695918,-0.4378865,-3.4384861,0.153534,-0.046626,-2.8817573,-24.4301567,55.1139717,25.365284,-0.0353114,0.7790927,0.6224842,0.0653635,0,2542755
1,0,25.937561,847.5930176,1480.681519,-0.4707192,0.8237587,-3.7657537,-1.1557332,2.498107,0.552742,-0.0529384,-0.0368521,-3.0185912,-25.5990658,54.5295105,26.0666275,-0.0343289,0.778599,0.6230991,0.0659081,0,2542784
